id1 id2 k_ibd1 k_ibd2 n predicted_degree most_probable probability
HMB032 HMB2927 0.3496 0.0019 59.0 3rd 3rd 0.9965577479442361
HMB032 HMB3044 0.5536 0.0103 48.0 2nd MGP 0.8701165058072109
HMB032 HMB3109 0.5353 0.0143 48.0 2nd MGP 0.8464272331994205
HMB032 HMB3110 0.5884 0.0113 46.0 2nd MGP 0.8179963148827194
HMB033 HMB167 0.5553 0.0098 74.0 2nd MHS 0.9979595928244666
HMB033 HMB381 0.5122 0.23 53.0 FS FS 1.0
HMB033 HMB459 0.9897 0.0094 22.0 PO PO 1.0
HMB033 HMB686 0.501 0.0061 70.0 2nd AV 0.9988145808322207
HMB033 HMB1602 0.5187 0.0114 59.0 2nd HS 0.999968442234453
HMB033 HMB2163 0.5101 0.0123 56.0 2nd HS 0.9999043893671666
HMB033 HMB2164 0.3427 0.0041 72.0 3rd 3rd 0.9955972617705701
HMB033 HMB2168 0.9838 0.0128 22.0 PO PO 1.0
HMB033 HMB2187 0.6222 0.0203 47.0 2nd PHS 0.9746355596087115
HMB033 HMB2275 0.9729 0.0268 23.0 PO PO 1.0
HMB033 HMB2276 0.9874 0.0122 24.0 PO PO 1.0
HMB033 HMB3044 0.5111 0.0045 70.0 2nd AV 0.9989518548444367
HMB033 HMB3109 0.4873 0.0043 75.0 2nd AV 0.9990380714547307
HMB033 HMB3110 0.5367 0.002 65.0 2nd AV 0.9879445638406352
HMB034 HMB137 0.9645 0.0335 22.0 PO PO 1.0
HMB034 HMB656 0.9835 0.0159 24.0 PO PO 1.0
HMB035 HMB093 0.5447 0.0078 51.0 2nd PHS 0.9064403856036685
HMB035 HMB656 0.5229 0.0181 54.0 2nd HS 0.9999690542642758
HMB035 HMB2101 0.9818 0.0144 22.0 PO PO 1.0
HMB035 HMB2102 0.9915 0.0085 22.0 PO PO 1.0
HMB035 HMB2978 0.9541 0.044 22.0 PO PO 1.0
HMB035 HMB3009 0.9786 0.0196 22.0 PO PO 1.0
HMB035 HMB3033 0.9812 0.0163 23.0 PO PO 1.0
HMB035 HMB3128 0.9839 0.0156 22.0 PO PO 1.0
HMB035 HMB5042 0.236 0.0037 58.0 4th 4th 0.5779489524354611
HMB036 HMB361 0.9682 0.0279 22.0 PO PO 1.0
HMB036 HMB362 0.5706 0.0159 72.0 2nd MHS 0.9917318748047533
HMB036 HMB2170 0.9673 0.0297 22.0 PO PO 1.0
HMB036 HMB2180 0.9956 0.0025 22.0 PO PO 1.0
HMB036 HMB2926 0.3591 0.0046 66.0 3rd 3rd 0.9969121397951543
HMB036 HMB2954 0.9703 0.0258 22.0 PO PO 1.0
HMB036 HMB3002 0.9808 0.017 22.0 PO PO 1.0
HMB036 HMB3003 0.2939 0.0043 61.0 3rd 3rd 0.9445170602723421
HMB036 HMB3080 0.9648 0.0347 22.0 PO PO 1.0
HMB037 HMB060 0.9866 0.0127 22.0 PO PO 1.0
HMB037 HMB082 0.9789 0.0197 22.0 PO PO 1.0
HMB037 HMB317 0.5008 0.0159 54.0 2nd HS 0.9996198264355077
HMB037 HMB359 0.5288 0.0108 46.0 2nd PHS 0.987574286267697
HMB037 HMB763 0.9838 0.0138 22.0 PO PO 1.0
HMB037 HMB865 0.5681 0.2242 49.0 FS FS 1.0
HMB037 HMB866 0.3428 0.0013 50.0 3rd 3rd 0.9954420941731845
HMB037 HMB868 0.2955 0.0082 58.0 3rd 3rd 0.9518897714954775
HMB037 HMB869 0.4144 0.0068 59.0 3rd 3rd 0.6494380785119229
HMB037 HMB993 0.9603 0.039 22.0 PO PO 1.0
HMB037 HMB999 0.323 0.008 57.0 3rd 3rd 0.9886756698045774
HMB037 HMB1019 0.2984 0.0059 54.0 3rd 3rd 0.9570840071940567
HMB037 HMB1020 0.2775 0.0082 57.0 3rd 3rd 0.8817510793599656
HMB037 HMB1022 0.3776 0.0026 51.0 3rd 3rd 0.989911263030154
HMB037 HMB1069 0.4635 0.2857 55.0 FS FS 1.0
HMB037 HMB1070 0.4944 0.2776 46.0 FS FS 1.0
HMB037 HMB2968 0.9882 0.0086 22.0 PO PO 1.0
HMB037 HMB2981 0.5631 0.0062 66.0 2nd AV 0.9911656086192513
HMB037 HMB3016 0.5346 0.0066 74.0 2nd AV 0.999875842609179
HMB037 HMB3034 0.9825 0.0142 22.0 PO PO 1.0
HMB037 HMB3054 0.4381 0.0093 45.0 2nd PHS 0.872948159558354
HMB037 HMB3129 0.9798 0.0173 22.0 PO PO 1.0
HMB037 HMB3130 0.9796 0.019 22.0 PO PO 1.0
HMB038 HMB370 0.9692 0.0273 22.0 PO PO 1.0
HMB038 HMB384 0.3164 0.0027 65.0 3rd 3rd 0.9824943269202355
HMB038 HMB402 0.5438 0.0165 49.0 2nd MGP 0.8748863760967194
HMB038 HMB872 0.4562 0.0037 60.0 2nd HS 0.977591057758287
HMB038 HMB2212 0.5198 0.0094 66.0 2nd MHS 0.9623469269831981
HMB038 HMB2500 0.294 0.0 61.0 3rd 3rd 0.9410241401417923
HMB038 HMB3013 0.2476 0.0171 61.0 3rd 3rd 0.6302519850437
HMB039 HMB056 0.4939 0.0059 48.0 2nd 2nd 0.9996139524630422
HMB039 HMB117 0.6766 0.0166 54.0 2nd HS 0.9999928641996387
HMB039 HMB144 0.3087 0.0027 53.0 3rd 3rd 0.9736780605146903
HMB039 HMB161 0.9807 0.0186 22.0 PO PO 1.0
HMB039 HMB163 0.5852 0.0049 69.0 2nd MHS 0.989505843272731
HMB039 HMB302 0.3002 0.0054 74.0 3rd 3rd 0.9606101695470596
HMB039 HMB359 0.3495 0.0036 64.0 3rd 3rd 0.9966071178679113
HMB039 HMB376 0.297 0.0103 68.0 3rd 3rd 0.9569125303507456
HMB039 HMB495 0.9835 0.014 22.0 PO PO 1.0
HMB039 HMB500 0.4574 0.0737 62.0 2nd+ 2nd+ 0.9948241410665069
HMB039 HMB530 0.2642 0.0027 59.0 3rd 3rd 0.7682138886680895
HMB039 HMB678 0.3126 0.0048 57.0 3rd 3rd 0.9792880636379216
HMB039 HMB773 0.519 0.1056 69.0 2nd+ 2nd+ 0.9999998083680427
HMB039 HMB775 0.5482 0.003 65.0 2nd MHS 0.9450849002002514
HMB039 HMB776 0.5343 0.0052 69.0 2nd MHS 0.9863322845923083
HMB039 HMB779 0.492 0.003 60.0 2nd HS 0.9994913950374897
HMB039 HMB780 0.4977 0.0039 67.0 2nd MHS 0.9649439569374656
HMB039 HMB866 0.3521 0.0214 71.0 3rd 3rd 0.9965437973564942
HMB039 HMB868 0.2135 0.0032 61.0 4th 4th 0.8238161440587998
HMB039 HMB869 0.1954 0.0011 52.0 4th 4th 0.9281118490201705
HMB039 HMB965 0.3225 0.0053 62.0 3rd 3rd 0.987860003738724
HMB039 HMB1047 0.2776 0.0089 61.0 3rd 3rd 0.8834962209626269
HMB039 HMB1050 0.2745 0.0025 59.0 3rd 3rd 0.8523846979629793
HMB039 HMB1051 0.2615 0.0056 59.0 3rd 3rd 0.7501112803335985
HMB039 HMB1602 0.1944 0.0 61.0 4th 4th 0.9327810623037295
HMB039 HMB2095 0.1955 0.0012 50.0 4th 4th 0.9276397657387914
HMB039 HMB2101 0.2288 0.0015 58.0 4th 4th 0.6771359325119068
HMB039 HMB2102 0.2167 0.0 51.0 4th 4th 0.8055204181735979
HMB039 HMB2183 0.3008 0.0018 46.0 3rd 3rd 0.9596064423328329
HMB039 HMB2192 0.2622 0.0043 58.0 3rd 3rd 0.7532342604826574
HMB039 HMB2194 0.2471 0.0018 52.0 3rd 3rd 0.5637609277057046
HMB039 HMB3011 0.237 0.0014 50.0 4th 4th 0.5738772729099468
HMB039 HMB3012 0.5771 0.0113 56.0 2nd GPAV 0.9895847248267892
HMB039 HMB3014 0.5689 0.0894 53.0 2nd+ 2nd+ 0.9999996303624265
HMB039 HMB3015 0.5041 0.0962 53.0 2nd+ 2nd+ 0.9999969080158037
HMB039 HMB3022 0.3141 0.0085 60.0 3rd 3rd 0.9819677525107063
HMB039 HMB3024 0.203 0.0012 59.0 4th 4th 0.8951400017723258
HMB039 HMB3043 0.3207 0.0064 57.0 3rd 3rd 0.9868727641010445
HMB039 HMB3070 0.2787 0.0 62.0 3rd 3rd 0.8743885246321855
HMB039 HMB5266 0.3567 0.0048 76.0 3rd 3rd 0.9969895855788214
HMB041 HMB2802 0.9643 0.0314 22.0 PO PO 1.0
HMB041 HMB5093 0.9727 0.0232 22.0 PO PO 1.0
HMB041 HMB5183 0.9802 0.0165 22.0 PO PO 1.0
HMB043 HMB076 0.5476 0.0079 50.0 2nd MGP 0.879948860403497
HMB043 HMB172 0.9696 0.0276 22.0 PO PO 1.0
HMB043 HMB175 0.5436 0.0053 77.0 2nd AV 0.9999739090988067
HMB043 HMB315 0.9861 0.0131 23.0 PO PO 1.0
HMB043 HMB350 0.4894 0.0011 63.0 2nd AV 0.9476819363165752
HMB043 HMB412 0.5506 0.0064 71.0 2nd AV 0.9994797791608437
HMB043 HMB499 0.2885 0.0027 70.0 3rd 3rd 0.9252370656881547
HMB043 HMB528 0.5139 0.0098 59.0 2nd HS 0.9999424926278168
HMB043 HMB625 0.2474 0.0015 61.0 3rd 3rd 0.5665546431504959
HMB043 HMB750 0.3119 0.0017 63.0 3rd 3rd 0.9774169749812058
HMB043 HMB751 0.2689 0.0089 59.0 3rd 3rd 0.8255310809969173
HMB043 HMB752 0.3104 0.0078 68.0 3rd 3rd 0.977812907814285
HMB043 HMB988 0.5554 0.0075 60.0 2nd HS 0.9999580781337903
HMB043 HMB1028 0.2808 0.0026 72.0 3rd 3rd 0.8905750999019815
HMB043 HMB1030 0.3593 0.0 67.0 3rd 3rd 0.9969235404192391
HMB043 HMB1033 0.4976 0.0178 68.0 2nd MHS 0.9764502864432483
HMB043 HMB1034 0.6095 0.0074 62.0 2nd MHS 0.8880527717118445
HMB043 HMB1035 0.5448 0.2142 60.0 FS FS 1.0
HMB043 HMB1036 0.6224 0.0231 49.0 2nd PHS 0.9487499536802568
HMB043 HMB2233 0.4374 0.0139 54.0 2nd HS 0.8821428397977851
HMB043 HMB2976 0.3033 0.0035 58.0 3rd 3rd 0.96548033542405
HMB043 HMB2996 0.3155 0.011 72.0 3rd 3rd 0.9839113788022182
HMB043 HMB2998 0.3157 0.0023 59.0 3rd 3rd 0.9817145098380112
HMB043 HMB5177 0.5731 0.0047 51.0 2nd PHS 0.9105921418521501
HMB045 HMB122 0.5196 0.006 55.0 2nd HS 0.9999661719012365
HMB045 HMB160 0.4948 0.0026 61.0 2nd HS 0.9996198175387198
HMB045 HMB163 0.3354 0.0075 55.0 3rd 3rd 0.9940337143849752
HMB045 HMB340 0.9803 0.0172 22.0 PO PO 1.0
HMB045 HMB482 0.5597 0.011 57.0 2nd HS 0.9848515846571263
HMB045 HMB520 0.5669 0.0027 56.0 2nd HS 0.9999985640560441
HMB045 HMB533 0.5018 0.0089 58.0 2nd HS 0.999842267342902
HMB045 HMB545 0.994 0.0047 22.0 PO PO 1.0
HMB045 HMB655 0.9639 0.0335 22.0 PO PO 1.0
HMB045 HMB672 0.9898 0.0096 22.0 PO PO 1.0
HMB045 HMB739 0.9885 0.0099 22.0 PO PO 1.0
HMB045 HMB746 0.987 0.011 22.0 PO PO 1.0
HMB045 HMB748 0.9889 0.0093 22.0 PO PO 1.0
HMB045 HMB749 0.9742 0.0232 22.0 PO PO 1.0
HMB045 HMB775 0.3233 0.0067 53.0 3rd 3rd 0.9886221279314724
HMB045 HMB776 0.2663 0.0054 49.0 3rd 3rd 0.7951389443044866
HMB045 HMB779 0.2563 0.0021 49.0 3rd 3rd 0.6813840245115642
HMB045 HMB780 0.2423 0.0028 44.0 3rd 3rd 0.5031298598803892
HMB045 HMB781 0.2101 0.0016 53.0 4th 4th 0.8523155234842663
HMB045 HMB784 0.3038 0.0016 53.0 3rd 3rd 0.965350267581416
HMB045 HMB785 0.2627 0.0 43.0 3rd 3rd 0.745138722073812
HMB045 HMB934 0.2994 0.0023 61.0 3rd 3rd 0.9568977449578112
HMB045 HMB2175 0.2253 0.0 41.0 4th 4th 0.7220974066012271
HMB045 HMB2176 0.3156 0.0028 46.0 3rd 3rd 0.9817634276905184
HMB045 HMB2974 0.2123 0.0012 47.0 4th 4th 0.8375525786229144
HMB045 HMB3024 0.2606 0.0026 49.0 3rd 3rd 0.7313411064229735
HMB045 HMB3077 0.2214 0.0025 58.0 4th 4th 0.7550124534512404
HMB045 HMB3078 0.3283 0.0054 52.0 3rd 3rd 0.9910879600611201
HMB045 HMB3085 0.3442 0.0077 46.0 3rd 3rd 0.9960660988680938
HMB045 HMB3087 0.3519 0.0016 50.0 3rd 3rd 0.9967663174813302
HMB045 HMB3089 0.9795 0.0172 22.0 PO PO 1.0
HMB045 HMB3125 0.9763 0.0202 23.0 PO PO 1.0
HMB045 HMB5075 0.5491 0.0052 42.0 2nd 2nd 0.9999989226824488
HMB046 HMB364 0.9822 0.0167 22.0 PO PO 1.0
HMB046 HMB379 0.5303 0.2707 45.0 FS FS 1.0
HMB046 HMB2800 0.5297 0.0112 66.0 2nd AV 0.9928682368302048
HMB047 HMB090 0.9667 0.0311 22.0 PO PO 1.0
HMB047 HMB120 0.9767 0.0216 23.0 PO PO 1.0
HMB047 HMB121 0.9772 0.0206 23.0 PO PO 1.0
HMB047 HMB124 0.9663 0.0316 22.0 PO PO 1.0
HMB047 HMB128 0.9584 0.0403 22.0 PO PO 1.0
HMB047 HMB534 0.6716 0.0202 45.0 2nd 2nd 0.9999998668282177
HMB047 HMB665 0.9432 0.0565 22.0 PO PO 1.0
HMB047 HMB837 0.975 0.0233 22.0 PO PO 1.0
HMB047 HMB838 0.9746 0.0243 23.0 PO PO 1.0
HMB047 HMB840 0.9809 0.0169 22.0 PO PO 1.0
HMB047 HMB845 0.9741 0.0243 23.0 PO PO 1.0
HMB047 HMB1173 0.99 0.0092 22.0 PO PO 1.0
HMB047 HMB2285 0.5684 0.0253 46.0 2nd MGP 0.8156271110371306
HMB047 HMB2906 0.9325 0.0666 23.0 PO PO 1.0
HMB047 HMB3033 0.5781 0.0088 48.0 2nd 2nd 0.9999999529939778
HMB047 HMB3034 0.4797 0.0146 54.0 2nd HS 0.9559036436628259
HMB047 HMB3035 0.491 0.0011 48.0 2nd GP 0.8125572630348341
HMB047 HMB3036 0.6526 0.0077 43.0 2nd GP 0.9858377995732454
HMB049 HMB301 0.98 0.0167 22.0 PO PO 1.0
HMB049 HMB764 0.2859 0.0011 59.0 3rd 3rd 0.9128268209522559
HMB049 HMB812 0.5278 0.0035 65.0 2nd MHS 0.9433948114445664
HMB049 HMB871 0.2572 0.0062 55.0 3rd 3rd 0.7059646113425903
HMB049 HMB2167 0.3011 0.004 44.0 3rd 3rd 0.9615803331408477
HMB049 HMB2943 0.505 0.0094 56.0 2nd HS 0.9997246518713968
HMB049 HMB3089 0.2744 0.0019 51.0 3rd 3rd 0.8504598482381998
HMB049 HMB3090 0.3194 0.0021 54.0 3rd 3rd 0.9849315915409288
HMB049 HMB3092 0.2872 0.0108 55.0 3rd 3rd 0.929393531234593
HMB049 HMB3093 0.2643 0.0022 53.0 3rd 3rd 0.7677255739203437
HMB049 HMB3096 0.4838 0.0095 47.0 2nd MGP 0.8027348857642297
HMB049 HMB3097 0.503 0.0056 49.0 2nd MGP 0.8562879802879875
HMB049 HMB3098 0.9847 0.0137 22.0 PO PO 1.0
HMB049 HMB3100 0.258 0.0039 58.0 3rd 3rd 0.7071729990766012
HMB049 HMB5081 0.9852 0.0145 22.0 PO PO 1.0
HMB050 HMB098 0.2773 0.0057 50.0 3rd 3rd 0.8762589860899123
HMB050 HMB308 0.5105 0.0082 55.0 2nd HS 0.9998600736130647
HMB050 HMB355 0.276 0.0063 49.0 3rd 3rd 0.869526929384521
HMB050 HMB869 0.6054 0.0607 41.0 2nd+ 2nd+ 0.9145786992761035
HMB050 HMB972 0.5699 0.0048 46.0 2nd PHS 0.9851236833835822
HMB050 HMB975 0.6254 0.0014 44.0 2nd PHS 0.9915752457424631
HMB050 HMB1017 0.5569 0.016 41.0 2nd GP 0.9994842145701691
HMB050 HMB1019 0.5128 0.0551 45.0 2nd+ 2nd+ 0.6969344929170311
HMB050 HMB1022 0.56 0.0205 47.0 2nd 2nd 0.9999993122210155
HMB050 HMB2274 0.2527 0.0 50.0 3rd 3rd 0.6296404407532601
HMB050 HMB2983 0.9961 0.0026 22.0 PO PO 1.0
HMB050 HMB2984 0.9887 0.0099 22.0 PO PO 1.0
HMB050 HMB2985 0.9954 0.0032 22.0 PO PO 1.0
HMB050 HMB3110 0.5789 0.0187 50.0 2nd PHS 0.9366540398417168
HMB050 HMB5058 0.9869 0.0104 22.0 PO PO 1.0
HMB050 HMB5275 0.4993 0.0162 38.0 2nd GP 0.999814587996402
HMB051 HMB088 0.9865 0.0117 22.0 PO PO 1.0
HMB051 HMB136 0.9863 0.0133 22.0 PO PO 1.0
HMB051 HMB372 0.9798 0.0193 22.0 PO PO 1.0
HMB051 HMB735 0.5092 0.0089 40.0 2nd GP 0.9998807270761967
HMB051 HMB736 0.4674 0.0081 54.0 2nd MGP 0.8240967831585803
HMB051 HMB738 0.4857 0.0026 37.0 2nd GP 0.9989883229741284
HMB051 HMB739 0.5926 0.0011 44.0 2nd GP 0.9991114935384088
HMB051 HMB843 0.9808 0.0177 22.0 PO PO 1.0
HMB051 HMB3085 0.5106 0.0099 44.0 2nd GP 0.9986649982946412
HMB051 HMB3086 0.4263 0.0 42.0 2nd 2nd 0.6201966912386897
HMB051 HMB3087 0.6072 0.0068 38.0 2nd GP 0.9999714901406344
HMB051 HMB4022 0.9767 0.0214 22.0 PO PO 1.0
HMB051 HMB4024 0.9823 0.0158 23.0 PO PO 1.0
HMB051 HMB5192 0.5547 0.0139 49.0 2nd 2nd 0.9999994859824315
HMB051 HMB5239 0.539 0.0044 44.0 2nd GP 0.9991482659755508
HMB053 HMB333 0.9861 0.0127 22.0 PO PO 1.0
HMB053 HMB665 0.5377 0.0215 53.0 2nd MGP 0.8532432311148643
HMB053 HMB842 0.488 0.011 50.0 2nd MGP 0.8590885296588747
HMB054 HMB094 0.9826 0.0163 22.0 PO PO 1.0
HMB055 HMB738 0.977 0.0226 22.0 PO PO 1.0
HMB056 HMB144 0.9848 0.0126 22.0 PO PO 1.0
HMB056 HMB161 0.9806 0.0184 22.0 PO PO 1.0
HMB056 HMB163 0.6202 0.0 48.0 2nd MGP 0.8664799863975846
HMB056 HMB500 0.9831 0.0162 22.0 PO PO 1.0
HMB056 HMB773 0.4443 0.0137 51.0 2nd MGP 0.8232803535726987
HMB056 HMB775 0.5108 0.0 46.0 2nd GP 0.9934397826598794
HMB056 HMB776 0.53 0.0028 50.0 2nd MGP 0.8627394062651851
HMB056 HMB779 0.3787 0.0078 41.0 3rd 3rd 0.9874019340179129
HMB056 HMB780 0.4778 0.0048 51.0 2nd MGP 0.8766998595106174
HMB056 HMB1047 0.5702 0.0068 47.0 2nd MGP 0.8397821639463462
HMB056 HMB1050 0.5716 0.0082 47.0 2nd MGP 0.8351490218873168
HMB056 HMB1051 0.5374 0.0088 48.0 2nd 2nd 0.9999965446715249
HMB056 HMB2183 0.9777 0.0202 22.0 PO PO 1.0
HMB056 HMB2184 0.52 0.0086 40.0 2nd 2nd 0.999977745152404
HMB056 HMB2192 0.9812 0.0172 22.0 PO PO 1.0
HMB056 HMB2194 0.9756 0.0222 22.0 PO PO 1.0
HMB056 HMB3011 0.59 0.0072 37.0 2nd GP 0.9874940984820112
HMB056 HMB3022 0.558 0.0232 41.0 2nd GP 0.9821157797019459
HMB056 HMB3043 0.4306 0.0125 45.0 2nd 2nd 0.7777351606860381
HMB056 HMB3070 0.6136 0.014 50.0 2nd 2nd 0.9999999843341649
HMB057 HMB059 0.4744 0.0153 49.0 2nd MGP 0.8378039485472532
HMB057 HMB063 0.5899 0.0023 71.0 2nd AV 0.9994568126206305
HMB057 HMB065 0.5197 0.0064 63.0 2nd AV 0.9494582890760881
HMB057 HMB321 0.9856 0.0129 23.0 PO PO 1.0
HMB057 HMB391 0.2759 0.0028 68.0 3rd 3rd 0.8622648389261851
HMB057 HMB487 0.277 0.0011 61.0 3rd 3rd 0.866008481533889
HMB057 HMB642 0.322 0.0017 69.0 3rd 3rd 0.9867940424184185
HMB057 HMB643 0.2531 0.0014 68.0 3rd 3rd 0.6399658577146805
HMB057 HMB645 0.2002 0.0 53.0 4th 4th 0.9101733184562029
HMB057 HMB646 0.1805 0.0 60.0 4th 4th 0.9671956969987394
HMB057 HMB647 0.1955 0.0 55.0 4th 4th 0.9289437290543247
HMB057 HMB649 0.1843 0.0065 55.0 4th 4th 0.955710367887835
HMB057 HMB652 0.5153 0.0075 73.0 2nd 2nd 0.9999622559010535
HMB057 HMB655 0.4878 0.0 63.0 2nd MHS 0.8658890998179625
HMB057 HMB659 0.6156 0.0139 66.0 2nd MHS 0.8835667320835561
HMB057 HMB660 0.4635 0.0029 72.0 2nd MHS 0.9839308824246212
HMB057 HMB661 0.562 0.0119 61.0 2nd MHS 0.8260209651330988
HMB057 HMB662 0.4821 0.008 61.0 2nd HS 0.8087038088007332
HMB057 HMB2284 0.2129 0.0 63.0 4th 4th 0.8357841317380642
HMB057 HMB2297 0.3399 0.0014 73.0 3rd 3rd 0.9947752253035036
HMB057 HMB2298 0.3094 0.001 60.0 3rd 3rd 0.9739383281917
HMB057 HMB2500 0.1749 0.0012 62.0 4th 4th 0.9751048172833143
HMB057 HMB2926 0.2423 0.0017 59.0 4th 4th 0.5013592729208555
HMB057 HMB2963 0.2141 0.0119 58.0 4th 4th 0.7970348633873015
HMB057 HMB2972 0.3217 0.0061 70.0 3rd 3rd 0.9874930562932592
HMB057 HMB2979 0.2124 0.0 54.0 4th 4th 0.8394710065926902
HMB057 HMB2980 0.1891 0.0034 58.0 4th 4th 0.9459390303380503
HMB057 HMB2999 0.2026 0.0 51.0 4th 4th 0.8989516895732617
HMB057 HMB3003 0.2181 0.0013 55.0 4th 4th 0.7898521897517776
HMB057 HMB3022 0.9728 0.0231 22.0 PO PO 1.0
HMB057 HMB3032 0.3819 0.0071 69.0 3rd 3rd 0.9829482462839418
HMB057 HMB3041 0.9682 0.0307 22.0 PO PO 1.0
HMB057 HMB3042 0.9745 0.0233 23.0 PO PO 1.0
HMB057 HMB3043 0.9812 0.0151 23.0 PO PO 1.0
HMB057 HMB3045 0.2801 0.0 67.0 3rd 3rd 0.8824911750418807
HMB057 HMB5141 0.2987 0.0021 56.0 3rd 3rd 0.9551656976201175
HMB058 HMB391 0.9785 0.0212 22.0 PO PO 1.0
HMB058 HMB487 0.9696 0.0285 22.0 PO PO 1.0
HMB058 HMB642 0.9879 0.0108 22.0 PO PO 1.0
HMB058 HMB643 0.9557 0.0417 22.0 PO PO 1.0
HMB058 HMB645 0.4282 0.0129 55.0 2nd 2nd 0.7321648595841808
HMB058 HMB646 0.5063 0.0211 52.0 2nd MGP 0.8761062964443413
HMB058 HMB647 0.4095 0.0121 61.0 3rd 3rd 0.7332721599709593
HMB058 HMB648 0.569 0.0033 47.0 2nd MGP 0.8442616729698428
HMB058 HMB649 0.5267 0.024 46.0 2nd GP 0.993532289856033
HMB058 HMB2164 0.6288 0.0029 43.0 2nd GP 0.989204324158252
HMB058 HMB2284 0.6424 0.011 45.0 2nd MGP 0.8201173614652506
HMB058 HMB2500 0.4469 0.0112 49.0 2nd GP 0.9399156370476089
HMB058 HMB2926 0.41 0.0108 43.0 3rd 3rd 0.7289978942937205
HMB058 HMB2963 0.5785 0.0084 53.0 2nd MGP 0.8346906905225515
HMB058 HMB2971 0.5277 0.013 45.0 2nd 2nd 0.9999911422449275
HMB058 HMB2979 0.5138 0.0085 41.0 2nd 2nd 0.9999567374014913
HMB058 HMB2980 0.5266 0.0141 50.0 2nd MGP 0.87719581852235
HMB058 HMB2999 0.3808 0.0011 44.0 3rd 3rd 0.9866688946882315
HMB058 HMB3003 0.502 0.0099 37.0 2nd GP 0.9996570973477588
HMB058 HMB3025 0.9889 0.0098 22.0 PO PO 1.0
HMB059 HMB063 0.9475 0.0478 22.0 PO PO 1.0
HMB059 HMB065 0.9864 0.0129 22.0 PO PO 1.0
HMB059 HMB321 0.98 0.018 23.0 PO PO 1.0
HMB059 HMB391 0.9679 0.0287 22.0 PO PO 1.0
HMB059 HMB487 0.9809 0.0181 23.0 PO PO 1.0
HMB059 HMB642 0.9919 0.0071 22.0 PO PO 1.0
HMB059 HMB643 0.9788 0.0197 22.0 PO PO 1.0
HMB059 HMB645 0.6258 0.0048 40.0 2nd GP 0.9998830105700942
HMB059 HMB646 0.535 0.0124 41.0 2nd GP 0.9998855693385643
HMB059 HMB647 0.6351 0.019 42.0 2nd GP 0.9992116689924745
HMB059 HMB648 0.5028 0.0071 45.0 2nd GP 0.9983138834124304
HMB059 HMB649 0.5292 0.0064 46.0 2nd GP 0.9977558740764271
HMB059 HMB652 0.5189 0.0067 53.0 2nd 2nd 0.9999738131496745
HMB059 HMB655 0.532 0.0077 49.0 2nd MGP 0.8658768883753492
HMB059 HMB659 0.5558 0.0012 48.0 2nd MGP 0.8530252673924099
HMB059 HMB660 0.5505 0.0101 51.0 2nd MGP 0.8884171248408523
HMB059 HMB661 0.4068 0.0072 48.0 3rd 3rd 0.8051527996371043
HMB059 HMB662 0.4471 0.0049 46.0 2nd GP 0.9430697529190796
HMB059 HMB2164 0.4649 0.0075 50.0 2nd MGP 0.8435745354954415
HMB059 HMB2284 0.4476 0.0113 47.0 2nd GP 0.9520433505990358
HMB059 HMB2297 0.5383 0.0034 55.0 2nd GPAV 0.9999960554577338
HMB059 HMB2298 0.427 0.0041 52.0 2nd 2nd 0.6602800490305039
HMB059 HMB2500 0.6425 0.0115 42.0 2nd GP 0.9987147438511764
HMB059 HMB2926 0.6566 0.0159 46.0 2nd MGP 0.862707127105218
HMB059 HMB2963 0.5327 0.0057 42.0 2nd GP 0.999764427255681
HMB059 HMB2971 0.5532 0.0076 43.0 2nd GP 0.9995290243766293
HMB059 HMB2972 0.5716 0.0199 54.0 2nd GP 0.8168232867288924
HMB059 HMB2979 0.5534 0.0143 33.0 2nd PGP 0.8346613009810678
HMB059 HMB2980 0.5643 0.0071 41.0 2nd GP 0.9998682565472002
HMB059 HMB2999 0.6942 0.0128 43.0 2nd GP 0.9989888980523143
HMB059 HMB3003 0.5654 0.0022 39.0 2nd GP 0.9999632815216642
HMB059 HMB3022 0.2793 0.0104 50.0 3rd 3rd 0.8949757448573507
HMB059 HMB3032 0.4531 0.0123 55.0 2nd GP 0.8030193791339293
HMB059 HMB3041 0.2679 0.0 50.0 3rd 3rd 0.7949104150615302
HMB059 HMB3042 0.3736 0.0049 53.0 3rd 3rd 0.9926927445694852
HMB059 HMB3043 0.3015 0.0068 46.0 3rd 3rd 0.9639923043898345
HMB059 HMB3045 0.5907 0.0 45.0 2nd GP 0.9982198435666213
HMB059 HMB5141 0.5417 0.0025 48.0 2nd MGP 0.8353108599009695
HMB060 HMB317 0.9637 0.0354 22.0 PO PO 1.0
HMB060 HMB359 0.9762 0.0224 22.0 PO PO 1.0
HMB060 HMB763 0.6323 0.0181 43.0 2nd GP 0.9987443488317191
HMB060 HMB865 0.9711 0.0278 22.0 PO PO 1.0
HMB060 HMB866 0.5111 0.0081 46.0 2nd 2nd 0.9999417183753653
HMB060 HMB868 0.4957 0.0121 52.0 2nd 2nd 0.9997253175741622
HMB060 HMB869 0.5984 0.0481 47.0 2nd 2nd 0.9545608926308427
HMB060 HMB993 0.4576 0.0172 41.0 2nd GP 0.9854660024093176
HMB060 HMB999 0.6338 0.009 52.0 2nd MGP 0.8341516479293247
HMB060 HMB1019 0.54 0.0327 47.0 2nd GP 0.8541030161161065
